ID,neighbourhood,date,buildingType,Tenure,Size,pricePsf,Price,Floors,state,area,latitude,longitude
3437,VILLA CRYSTAL,8/5/2022,CONDOMINIUM,FREEHOLD,1152,551,635000,1,kuala-lumpur,segambut,3.1864418,101.6641964
3438,DESA PUTRA,2/3/2023,CONDOMINIUM,LEASEHOLD,1292,430,555000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3439,DESA PUTRA,25/1/2023,CONDOMINIUM,LEASEHOLD,1249,464,580000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3440,DESA PUTRA,15/11/2022,CONDOMINIUM,LEASEHOLD,1246,498,620000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3441,DESA PUTRA,13/10/2022,CONDOMINIUM,LEASEHOLD,1292,476,615000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3442,DESA PUTRA,25/8/2022,CONDOMINIUM,LEASEHOLD,1249,801,1000000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3443,DESA PUTRA,18/8/2022,CONDOMINIUM,LEASEHOLD,1270,520,660000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3444,DESA PUTRA,15/4/2022,CONDOMINIUM,LEASEHOLD,1270,315,400000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3445,DESA PUTRA,14/4/2022,CONDOMINIUM,LEASEHOLD,1249,572,715000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3446,VILLA FLORA (TTDI FASA 7),9/5/2023,CONDOMINIUM,FREEHOLD,1475,610,900000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3447,VILLA FLORA (TTDI FASA 7),10/4/2023,CONDOMINIUM,FREEHOLD,1938,304,588900,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3448,VILLA FLORA (TTDI FASA 7),14/2/2023,CONDOMINIUM,FREEHOLD,1475,549,810000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3449,VILLA FLORA (TTDI FASA 7),19/1/2023,CONDOMINIUM,FREEHOLD,1335,695,928000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3450,VILLA FLORA (TTDI FASA 7),11/1/2023,CONDOMINIUM,FREEHOLD,3272,504,1650000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3451,VILLA FLORA (TTDI FASA 7),30/11/2022,CONDOMINIUM,FREEHOLD,2002,574,1150000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3452,KIARA PARK,28/2/2023,CONDOMINIUM,FREEHOLD,1410,546,770000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3453,KIARA PARK,1/2/2023,CONDOMINIUM,FREEHOLD,1744,619,1080000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3454,KIARA PARK,7/12/2022,CONDOMINIUM,FREEHOLD,1356,597,810000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3455,KIARA PARK,30/11/2022,CONDOMINIUM,FREEHOLD,1399,572,800000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3456,KIARA PARK,13/10/2022,CONDOMINIUM,FREEHOLD,1292,689,890000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3457,KIARA PARK,6/9/2022,CONDOMINIUM,FREEHOLD,1421,598,850000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3458,KIARA PARK,8/6/2022,CONDOMINIUM,FREEHOLD,1399,581,813000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3459,KIARA PARK,27/5/2022,CONDOMINIUM,FREEHOLD,1507,597,900000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3460,KIARA PARK,5/5/2022,CONDOMINIUM,FREEHOLD,1356,611,828000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3461,KIARA PARK,27/4/2022,CONDOMINIUM,FREEHOLD,1356,583,790000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3462,KIARA PARK,30/3/2022,CONDOMINIUM,FREEHOLD,1389,511,710000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3463,KIARA PARK,15/3/2022,CONDOMINIUM,FREEHOLD,1410,284,400000,1,kuala-lumpur,taman-tun-dr-ismail,3.1508079,101.6249189
3464,TAMAN DESA,15/3/2023,CONDOMINIUM,FREEHOLD,921,478,440000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3465,TAMAN DESA,10/3/2023,CONDOMINIUM,LEASEHOLD,921,586,540000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3466,TAMAN DESA,31/1/2023,CONDOMINIUM,LEASEHOLD,921,521,480000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3467,TAMAN DESA,3/1/2023,CONDOMINIUM,LEASEHOLD,921,570,525000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3468,TAMAN DESA,18/11/2022,CONDOMINIUM,LEASEHOLD,921,532,490000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3469,TAMAN DESA,11/10/2022,CONDOMINIUM,FREEHOLD,921,597,550000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3470,OBD GARDEN TOWER,14/4/2023,CONDOMINIUM,FREEHOLD,1281,499,639000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3471,OBD GARDEN TOWER,12/4/2023,CONDOMINIUM,FREEHOLD,2551,392,1000000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3472,OBD GARDEN TOWER,24/3/2023,CONDOMINIUM,FREEHOLD,1625,580,943000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3473,OBD GARDEN TOWER,21/3/2023,CONDOMINIUM,FREEHOLD,1367,495,677000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3474,OBD GARDEN TOWER,30/1/2023,CONDOMINIUM,FREEHOLD,1572,566,890000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3475,OBD GARDEN TOWER,11/10/2022,CONDOMINIUM,FREEHOLD,1572,543,853000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3476,OBD GARDEN TOWER,29/6/2022,CONDOMINIUM,FREEHOLD,1572,553,870000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3477,OBD GARDEN TOWER,1/6/2022,CONDOMINIUM,FREEHOLD,1572,636,1000000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
3478,SUNWAY VIVALDI,19/1/2023,CONDOMINIUM,FREEHOLD,2583,348,900000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3479,SUNWAY VIVALDI,28/12/2022,CONDOMINIUM,FREEHOLD,3649,707,2580000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3480,SUNWAY VIVALDI,23/12/2022,CONDOMINIUM,FREEHOLD,3649,767,2800000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3481,SUNWAY VIVALDI,21/10/2022,CONDOMINIUM,FREEHOLD,3649,767,2800000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3482,SUNWAY VIVALDI,13/9/2022,CONDOMINIUM,FREEHOLD,4004,737,2950000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3483,SUNWAY VIVALDI,18/7/2022,CONDOMINIUM,FREEHOLD,3466,750,2600000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3484,SUNWAY VIVALDI,3/6/2022,CONDOMINIUM,FREEHOLD,4004,749,3000000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3485,SUNWAY VIVALDI,15/4/2022,CONDOMINIUM,FREEHOLD,4004,787,3150000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3486,SUNWAY VIVALDI,21/2/2022,CONDOMINIUM,FREEHOLD,3466,779,2700000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3487,SUNWAY PALAZZIO,17/2/2023,CONDOMINIUM,FREEHOLD,3337,905,3020000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3488,SUNWAY PALAZZIO,13/2/2023,CONDOMINIUM,FREEHOLD,2486,764,1900000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3489,SUNWAY PALAZZIO,17/11/2022,CONDOMINIUM,FREEHOLD,2777,886,2460000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3490,SUNWAY PALAZZIO,11/10/2022,CONDOMINIUM,FREEHOLD,4639,798,3700000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3491,SUNWAY PALAZZIO,27/9/2022,CONDOMINIUM,FREEHOLD,2486,925,2300000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3492,SUNWAY PALAZZIO,19/7/2022,CONDOMINIUM,FREEHOLD,4187,721,3020000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3493,SUNWAY PALAZZIO,21/5/2022,CONDOMINIUM,FREEHOLD,9827,865,8500000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3494,SUNWAY PALAZZIO,18/5/2022,CONDOMINIUM,FREEHOLD,4187,891,3730000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3495,SUNWAY PALAZZIO,25/3/2022,CONDOMINIUM,FREEHOLD,3337,869,2900000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3496,SUNWAY PALAZZIO,21/3/2022,CONDOMINIUM,FREEHOLD,4187,836,3500000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3497,MAYFAIR,14/4/2023,SERVICE RESIDENCE,FREEHOLD,409,633,259000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3498,MAYFAIR,24/3/2023,SERVICE RESIDENCE,FREEHOLD,409,660,270000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3499,MAYFAIR,31/1/2023,SERVICE RESIDENCE,FREEHOLD,398,603,240000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3500,MAYFAIR,25/11/2022,SERVICE RESIDENCE,FREEHOLD,420,833,350000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3501,MAYFAIR,26/10/2022,SERVICE RESIDENCE,FREEHOLD,409,575,235000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3502,MAYFAIR,21/9/2022,SERVICE RESIDENCE,FREEHOLD,409,636,260000,1,kuala-lumpur,sri-hartamas,3.1619566,101.6524639
3503,KELOMPOK DAHLIA / MELATI,17/3/2023,FLAT,LEASEHOLD,547,329,180000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3504,KELOMPOK DAHLIA / MELATI,7/12/2022,FLAT,LEASEHOLD,549,328,180000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3505,KELOMPOK DAHLIA / MELATI,29/7/2022,FLAT,LEASEHOLD,549,364,200000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3506,KELOMPOK DAHLIA / MELATI,26/7/2022,FLAT,LEASEHOLD,549,364,200000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3507,KELOMPOK DAHLIA / MELATI,4/7/2022,FLAT,LEASEHOLD,549,364,200000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3508,KELOMPOK DAHLIA / MELATI,3/7/2022,FLAT,LEASEHOLD,549,319,175000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3509,KELOMPOK DAHLIA / MELATI,29/6/2022,FLAT,LEASEHOLD,549,364,200000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3510,KELOMPOK DAHLIA / MELATI,20/6/2022,FLAT,LEASEHOLD,549,319,175000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3511,INTAN APARTMENT,10/4/2023,APARTMENT,FREEHOLD,976,430,420000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3512,INTAN APARTMENT,26/10/2022,APARTMENT,FREEHOLD,976,348,340000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3513,INTAN APARTMENT,1/9/2022,APARTMENT,FREEHOLD,977,392,383000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3514,INTAN APARTMENT,12/8/2022,APARTMENT,FREEHOLD,977,256,250000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3515,INTAN APARTMENT,5/8/2022,CONDOMINIUM,FREEHOLD,988,283,280000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3516,INTAN APARTMENT,22/7/2022,APARTMENT,FREEHOLD,976,400,390000,1,kuala-lumpur,setiawangsa,3.17572695,101.7358818
3517,TAMAN BATU PERMAI,1/12/2022,FLAT,LEASEHOLD,721,291,210000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3518,TAMAN BATU PERMAI,17/11/2022,FLAT,LEASEHOLD,721,222,160000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3519,TAMAN BATU PERMAI,4/10/2022,FLAT,LEASEHOLD,612,294,180000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3520,TAMAN BATU PERMAI,12/8/2022,FLAT,LEASEHOLD,612,310,190000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3521,TAMAN BATU PERMAI,29/7/2022,FLAT,LEASEHOLD,721,250,180000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3522,TAMAN BATU PERMAI,14/6/2022,FLAT,LEASEHOLD,612,278,170000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3523,TAMAN BATU PERMAI,9/5/2022,FLAT,LEASEHOLD,612,237,145000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3524,TAMAN BATU PERMAI,13/4/2022,FLAT,LEASEHOLD,612,237,145000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3525,TAMAN BATU PERMAI,1/4/2022,FLAT,LEASEHOLD,612,212,130000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3526,TAMAN BATU PERMAI,1/3/2022,FLAT,LEASEHOLD,721,309,223000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
3527,SRI PENAGA,11/4/2023,CONDOMINIUM,FREEHOLD,1948,893,1740000,1,kuala-lumpur,bangsar,3.13083,101.66944
3528,SRI PENAGA,23/3/2023,CONDOMINIUM,FREEHOLD,1173,980,1150000,1,kuala-lumpur,bangsar,3.13083,101.66944
3529,SRI PENAGA,25/10/2022,CONDOMINIUM,FREEHOLD,1948,950,1850000,1,kuala-lumpur,bangsar,3.13083,101.66944
3530,SRI PENAGA,8/9/2022,CONDOMINIUM,FREEHOLD,1948,898,1750000,1,kuala-lumpur,bangsar,3.13083,101.66944
3531,SRI PENAGA,23/8/2022,CONDOMINIUM,FREEHOLD,1948,921,1795000,1,kuala-lumpur,bangsar,3.13083,101.66944
3532,SRI PENAGA,13/6/2022,CONDOMINIUM,FREEHOLD,1948,950,1850000,1,kuala-lumpur,bangsar,3.13083,101.66944
3533,SRI PENAGA,3/6/2022,CONDOMINIUM,FREEHOLD,1152,938,1080000,1,kuala-lumpur,bangsar,3.13083,101.66944
3534,SRI PENAGA,11/5/2022,CONDOMINIUM,FREEHOLD,1023,978,1000000,1,kuala-lumpur,bangsar,3.13083,101.66944
3535,PARKROSE,10/1/2023,CONDOMINIUM,FREEHOLD,1690,917,1550000,1,kuala-lumpur,bangsar,3.13083,101.66944
3536,PARKROSE,6/10/2022,CONDOMINIUM,FREEHOLD,1227,815,1000000,1,kuala-lumpur,bangsar,3.13083,101.66944
3537,PARKROSE,1/9/2022,CONDOMINIUM,FREEHOLD,1227,978,1200000,1,kuala-lumpur,bangsar,3.13083,101.66944
3538,PARKROSE,22/8/2022,CONDOMINIUM,FREEHOLD,1227,897,1100000,1,kuala-lumpur,bangsar,3.13083,101.66944
3539,PARKROSE,19/7/2022,CONDOMINIUM,FREEHOLD,1690,740,1250000,1,kuala-lumpur,bangsar,3.13083,101.66944
3540,BANGSAR PUTERI,10/4/2023,CONDOMINIUM,FREEHOLD,743,935,695000,1,kuala-lumpur,bangsar,3.13083,101.66944
3541,BANGSAR PUTERI,13/3/2023,CONDOMINIUM,FREEHOLD,1453,743,1080000,1,kuala-lumpur,bangsar,3.13083,101.66944
3542,BANGSAR PUTERI,1/3/2023,CONDOMINIUM,FREEHOLD,1066,769,820000,1,kuala-lumpur,bangsar,3.13083,101.66944
3543,BANGSAR PUTERI,21/2/2023,CONDOMINIUM,FREEHOLD,1066,807,860000,1,kuala-lumpur,bangsar,3.13083,101.66944
3544,BANGSAR PUTERI,22/7/2022,CONDOMINIUM,FREEHOLD,1733,525,910000,1,kuala-lumpur,bangsar,3.13083,101.66944
3545,BANGSAR PUTERI,12/5/2022,CONDOMINIUM,FREEHOLD,1755,541,950000,1,kuala-lumpur,bangsar,3.13083,101.66944
3546,BANDAR TASIK SELATAN,17/10/2022,FLAT,LEASEHOLD,657,312,205000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3547,BANDAR TASIK SELATAN,18/10/2022,FLAT,LEASEHOLD,657,320,210000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3548,DESA TASEK FASA 1A,18/10/2022,FLAT,LEASEHOLD,829,332,275000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3549,DESA TUN RAZAK,19/10/2022,APARTMENT,LEASEHOLD,657,335,220000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3550,BANDAR TASIK SELATAN,3/11/2022,FLAT,LEASEHOLD,657,350,230000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3551,BANDAR TASIK SELATAN,3/11/2022,TERRACE HOUSE - END LOT,LEASEHOLD,2099,324,680000,2,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3552,DESA TASEK FASA 6B,11/11/2022,FLAT,LEASEHOLD,730,260,190000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3553,DESA TASEK FASA 1A,14/11/2022,FLAT,LEASEHOLD,840,238,200000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3554,DESA TASEK FASA 1A,17/11/2022,FLAT,LEASEHOLD,904,133,120000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3555,TASIK HEIGHTS,21/11/2022,APARTMENT,LEASEHOLD,854,299,255000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3556,TRINITY AQUATA,21/11/2022,CONDOMINIUM,FREEHOLD,840,673,565000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3557,TASIK HEIGHTS,22/11/2022,APARTMENT,LEASEHOLD,854,299,255000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3558,DESA TUN RAZAK,23/11/2022,APARTMENT,LEASEHOLD,657,274,180000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3559,DESA TUN RAZAK,28/11/2022,APARTMENT,LEASEHOLD,657,274,180000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
3560,PLAZA MENJALARA,14/12/2022,CONDOMINIUM,LEASEHOLD,958,457,438000,1,kuala-lumpur,bandar-menjalara,3.1941339,101.6272283
3561,PLAZA MENJALARA,20/10/2022,CONDOMINIUM,LEASEHOLD,958,532,510000,1,kuala-lumpur,bandar-menjalara,3.1941339,101.6272283
3562,PLAZA MENJALARA,15/9/2022,CONDOMINIUM,LEASEHOLD,958,449,430000,1,kuala-lumpur,bandar-menjalara,3.1941339,101.6272283
3563,PLAZA MENJALARA,24/8/2022,CONDOMINIUM,LEASEHOLD,958,428,410000,1,kuala-lumpur,bandar-menjalara,3.1941339,101.6272283
3564,PLAZA MENJALARA,12/8/2022,CONDOMINIUM,LEASEHOLD,1259,500,630000,1,kuala-lumpur,bandar-menjalara,3.1941339,101.6272283
3565,THE ELEMENTS,23/2/2023,SERVICE RESIDENCE,FREEHOLD,700,550,385000,1,kuala-lumpur,ampang,3.1505103,101.7601684
3566,THE ELEMENTS,1/12/2022,SERVICE RESIDENCE,FREEHOLD,850,559,475000,1,kuala-lumpur,ampang,3.1505103,101.7601684
3567,THE ELEMENTS,1/12/2022,SERVICE RESIDENCE,FREEHOLD,700,564,395000,1,kuala-lumpur,ampang,3.1505103,101.7601684
3568,THE ELEMENTS,11/8/2022,SERVICE RESIDENCE,FREEHOLD,1572,870,1367800,1,kuala-lumpur,ampang,3.1505103,101.7601684
3569,THE ELEMENTS,5/8/2022,SERVICE RESIDENCE,FREEHOLD,1305,307,400000,1,kuala-lumpur,ampang,3.1505103,101.7601684
3570,THE ELEMENTS,5/5/2022,SERVICE RESIDENCE,FREEHOLD,1572,636,1000000,1,kuala-lumpur,ampang,3.1505103,101.7601684
3571,THE ELEMENTS,15/3/2022,SERVICE RESIDENCE,FREEHOLD,1432,475,680000,1,kuala-lumpur,ampang,3.1505103,101.7601684
3572,WANGSA METROVIEW,17/4/2023,CONDOMINIUM,FREEHOLD,1152,343,395000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3573,WANGSA METROVIEW,2/3/2023,CONDOMINIUM,FREEHOLD,1152,365,420000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3574,WANGSA METROVIEW,3/1/2023,CONDOMINIUM,FREEHOLD,1152,330,380000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3575,WANGSA METROVIEW,22/11/2022,CONDOMINIUM,FREEHOLD,1152,321,370000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3576,WANGSA METROVIEW,28/10/2022,CONDOMINIUM,FREEHOLD,1152,337,388000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3577,WANGSA METROVIEW,8/8/2022,CONDOMINIUM,FREEHOLD,1152,339,390000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3578,RIANA GREEN EAST KL,28/2/2023,CONDOMINIUM,LEASEHOLD,4069,233,950000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3579,RIANA GREEN EAST KL,29/12/2022,CONDOMINIUM,LEASEHOLD,1087,506,550000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3580,RIANA GREEN EAST KL,28/12/2022,CONDOMINIUM,LEASEHOLD,1916,391,750000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3581,RIANA GREEN EAST KL,10/9/2022,CONDOMINIUM,LEASEHOLD,1550,403,625000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3582,RIANA GREEN EAST KL,15/8/2022,CONDOMINIUM,LEASEHOLD,1830,546,1000000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3583,RIANA GREEN EAST KL,4/7/2022,CONDOMINIUM,LEASEHOLD,2056,418,860000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3584,RIANA GREEN EAST KL,24/6/2022,CONDOMINIUM,LEASEHOLD,1109,441,489000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3585,RIANA GREEN EAST KL,27/5/2022,CONDOMINIUM,LEASEHOLD,1518,659,1000000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3586,RIANA GREEN EAST KL,22/3/2022,CONDOMINIUM,LEASEHOLD,1550,445,690000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
3587,PRISMA PERDANA,2/5/2023,APARTMENT,FREEHOLD,840,396,333000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3588,PRISMA PERDANA,26/4/2023,APARTMENT,FREEHOLD,818,383,313000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3589,PRISMA PERDANA,20/10/2022,APARTMENT,FREEHOLD,818,355,290000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3590,PRISMA PERDANA,13/9/2022,APARTMENT,FREEHOLD,818,342,280000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3591,PRISMA PERDANA,22/8/2022,APARTMENT,FREEHOLD,818,306,250000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3592,PRISMA PERDANA,23/6/2022,APARTMENT,FREEHOLD,818,379,310000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3593,PRISMA PERDANA,13/6/2022,APARTMENT,FREEHOLD,818,348,285000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3594,PLAZA 393,9/3/2023,APARTMENT,LEASEHOLD,915,399,365000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3595,PLAZA 393,18/1/2023,APARTMENT,LEASEHOLD,1259,421,530000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3596,PLAZA 393,2/11/2022,APARTMENT,LEASEHOLD,915,415,380000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3597,PLAZA 393,19/10/2022,APARTMENT,LEASEHOLD,915,421,385000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3598,PLAZA 393,10/8/2022,APARTMENT,LEASEHOLD,980,403,395000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3599,PLAZA 393,30/5/2022,APARTMENT,LEASEHOLD,915,457,418000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3600,MIHARJA CONDOMINIUM,8/3/2023,CONDOMINIUM,LEASEHOLD,980,296,290000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3601,MIHARJA CONDOMINIUM,18/1/2023,CONDOMINIUM,LEASEHOLD,980,296,290000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3602,MIHARJA CONDOMINIUM,23/12/2022,CONDOMINIUM,LEASEHOLD,980,367,360000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3603,MIHARJA CONDOMINIUM,8/8/2022,CONDOMINIUM,LEASEHOLD,980,330,323000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3604,MIHARJA CONDOMINIUM,30/7/2022,CONDOMINIUM,LEASEHOLD,959,146,140000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3605,MIHARJA CONDOMINIUM,23/5/2022,CONDOMINIUM,LEASEHOLD,980,324,318000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3606,MIDAH RIA CONDOMINIUM,14/4/2023,CONDOMINIUM,FREEHOLD,967,434,420000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3607,MIDAH RIA CONDOMINIUM,28/2/2023,CONDOMINIUM,FREEHOLD,936,331,310000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3608,MIDAH RIA CONDOMINIUM,27/2/2023,CONDOMINIUM,FREEHOLD,936,406,380000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3609,MIDAH RIA CONDOMINIUM,1/12/2022,CONDOMINIUM,FREEHOLD,1163,398,462500,1,kuala-lumpur,cheras,3.0991919,101.7374229
3610,MIDAH RIA CONDOMINIUM,20/7/2022,CONDOMINIUM,FREEHOLD,969,372,360000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3611,MANDA'RINA COURT,11/10/2022,APARTMENT,LEASEHOLD,775,387,300000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3612,MANDA'RINA COURT,5/10/2022,APARTMENT,LEASEHOLD,775,387,300000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3613,MANDA'RINA COURT,15/8/2022,APARTMENT,LEASEHOLD,775,439,340000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3614,MANDA'RINA COURT,21/7/2022,APARTMENT,LEASEHOLD,775,387,300000,1,kuala-lumpur,cheras,3.0991919,101.7374229
3615,MANDA'RINA COURT,5/7/2022,APARTMENT,LEASEHOLD,775,387,300000,1,kuala-lumpur,cheras,3.0991919,101.7374229
